tracey_taxonomy_id,ncbi_taxonomy_id,species group,species subgroup,cohort,family,tribe,class,biotype,genotype,section,order,superorder,superphylum,pathogroup,subphylum,parvorder,subfamily,species,isolate,infraorder,subkingdom,forma,phylum,strain,superkingdom,suborder,kingdom,infraclass,superclass,superfamily,subtribe,subcohort,forma specialis,serogroup,subclass,varietas,series,genus,serotype,subgenus,subspecies
1522,427318,-,-,-,Sulfolobaceae,-,Thermoprotei,-,-,-,Sulfolobales,-,-,-,-,-,-,Sulfolobus islandicus,-,-,-,-,Thermoproteota,Sulfolobus islandicus M.16.27,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,Sulfolobus,-,-,-
1523,526975,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus cereus,-,-,-,-,Bacillota,Bacillus cereus BDRD-ST26,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1524,360117,-,-,-,Coxiellaceae,-,Gammaproteobacteria,-,-,-,Legionellales,-,-,-,-,-,-,Coxiella burnetii,-,-,-,-,Pseudomonadota,Coxiella burnetii Q321,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Coxiella,-,-,-
1525,360104,-,-,-,Campylobacteraceae,-,Epsilonproteobacteria,-,-,-,Campylobacterales,-,-,-,-,-,-,Campylobacter concisus,-,-,-,-,Campylobacterota,Campylobacter concisus 13826,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Campylobacter,-,-,-
1526,379066,-,-,-,Gemmatimonadaceae,-,Gemmatimonadetes,-,-,-,Gemmatimonadales,-,-,-,-,-,-,Gemmatimonas aurantiaca,-,-,-,-,Gemmatimonadota,Gemmatimonas aurantiaca T-27,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Gemmatimonas,-,-,-
1527,383631,-,-,-,-,-,Betaproteobacteria,-,-,-,Nitrosomonadales,-,-,-,-,-,-,Methylophilales bacterium HTCC2181,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1528,266264,-,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Cupriavidus metallidurans,-,-,-,-,Pseudomonadota,Cupriavidus metallidurans CH34,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Cupriavidus,-,-,-
1529,1402,Bacillus subtilis group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus licheniformis,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1530,411902,-,-,-,Lachnospiraceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Enterocloster bolteae,-,-,-,-,Bacillota,Enterocloster bolteae ATCC BAA-613,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Enterocloster,-,-,-
1531,431943,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium kluyveri,-,-,-,-,Bacillota,Clostridium kluyveri DSM 555,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
1532,428127,-,-,-,Erysipelotrichaceae,-,Erysipelotrichia,-,-,-,Erysipelotrichales,-,-,-,-,-,-,Amedibacillus dolichus,-,-,-,-,Bacillota,Amedibacillus dolichus DSM 3991,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Amedibacillus,-,-,-
1533,515620,-,-,-,Lachnospiraceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Lachnospira eligens,-,-,-,-,Bacillota,[Eubacterium] eligens ATCC 27750,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Lachnospira,-,-,-
1534,388400,-,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus sp. B14905,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1535,316275,-,-,-,Vibrionaceae,-,Gammaproteobacteria,-,-,-,Vibrionales,-,-,-,-,-,-,Aliivibrio salmonicida,-,-,-,-,Pseudomonadota,Aliivibrio salmonicida LFI1238,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Aliivibrio,-,-,-
1536,583346,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium kluyveri,-,-,-,-,Bacillota,Clostridium kluyveri NBRC 12016,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
1537,281090,-,-,-,Microbacteriaceae,-,Actinomycetes,-,-,-,Micrococcales,-,-,-,-,-,-,Leifsonia xyli,-,-,-,-,Actinomycetota,Leifsonia xyli subsp. xyli str. CTCB07,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Leifsonia,-,-,Leifsonia xyli subsp. xyli
1538,306263,-,-,-,Campylobacteraceae,-,Epsilonproteobacteria,-,-,-,Campylobacterales,-,-,-,-,-,-,Campylobacter lari,-,-,-,-,Campylobacterota,Campylobacter lari RM2100,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Campylobacter,-,-,-
1539,411854,-,-,-,Sedoreoviridae,-,Resentoviricetes,-,-,-,Reovirales,-,-,-,-,-,-,Homalodisca vitripennis reovirus,-,-,-,-,Duplornaviricota,-,Viruses,-,Orthornavirae,-,-,-,-,-,-,-,-,-,-,Phytoreovirus,-,-,-
1540,190485,-,-,-,Xanthomonadaceae,-,Gammaproteobacteria,-,-,-,Xanthomonadales,-,-,-,-,-,-,Xanthomonas campestris,-,-,-,-,Pseudomonadota,Xanthomonas campestris pv. campestris str. ATCC 33913,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Xanthomonas,-,-,-
1541,314565,-,-,-,Xanthomonadaceae,-,Gammaproteobacteria,-,-,-,Xanthomonadales,-,-,-,-,-,-,Xanthomonas campestris,-,-,-,-,Pseudomonadota,Xanthomonas campestris pv. campestris str. 8004,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Xanthomonas,-,-,-
1542,314256,-,-,-,Roseobacteraceae,-,Alphaproteobacteria,-,-,-,Rhodobacterales,-,-,-,-,-,-,Oceanicola granulosus,-,-,-,-,Pseudomonadota,Oceanicola granulosus HTCC2516,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Oceanicola,-,-,-
1543,526999,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus mycoides,-,-,-,-,Bacillota,Bacillus mycoides Rock3-17,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1544,509169,-,-,-,Xanthomonadaceae,-,Gammaproteobacteria,-,-,-,Xanthomonadales,-,-,-,-,-,-,Xanthomonas campestris,-,-,-,-,Pseudomonadota,Xanthomonas campestris pv. campestris str. B100,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Xanthomonas,-,-,-
1545,556270,-,-,-,Coprobacillaceae,-,Erysipelotrichia,-,-,-,Erysipelotrichales,-,-,-,-,-,-,Coprobacillus sp. D7,-,-,-,-,Bacillota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Coprobacillus,-,-,-
1546,360108,-,-,-,Campylobacteraceae,-,Epsilonproteobacteria,-,-,-,Campylobacterales,-,-,-,-,-,-,Campylobacter jejuni,-,-,-,-,Campylobacterota,Campylobacter jejuni subsp. jejuni 260.94,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Campylobacter,-,-,Campylobacter jejuni subsp. jejuni
1547,399550,-,-,-,Desulfurococcaceae,-,Thermoprotei,-,-,-,Desulfurococcales,-,-,-,-,-,-,Staphylothermus marinus,-,-,-,-,Thermoproteota,Staphylothermus marinus F1,Archaea,-,-,-,-,-,-,-,-,-,-,-,-,Staphylothermus,-,-,-
1548,500637,-,-,-,Morganellaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Providencia rustigianii,-,-,-,-,Pseudomonadota,Providencia rustigianii DSM 4541,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Providencia,-,-,-
1549,364106,-,-,-,Enterobacteriaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Escherichia coli,-,-,-,-,Pseudomonadota,Escherichia coli UTI89,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Escherichia,-,-,-
1550,342617,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus agalactiae,-,-,-,-,Bacillota,Streptococcus agalactiae CJB111,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptococcus,-,-,-
1551,525255,-,-,-,Peptoniphilaceae,-,Tissierellia,-,-,-,Tissierellales,-,-,-,-,-,-,Anaerococcus tetradius,-,-,-,-,Bacillota,Anaerococcus tetradius ATCC 35098,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Anaerococcus,-,-,-
1552,158878,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus Mu50,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
1553,526967,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus cereus,-,-,-,-,Bacillota,Bacillus cereus 172560W,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1554,160490,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus pyogenes,-,-,-,-,Bacillota,Streptococcus pyogenes M1 GAS,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptococcus,Streptococcus pyogenes serotype M1,-,-
1555,350688,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Alkaliphilus oremlandii,-,-,-,-,Bacillota,Alkaliphilus oremlandii OhILAs,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Alkaliphilus,-,-,-
1556,527031,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus thuringiensis,-,-,-,-,Bacillota,Bacillus thuringiensis serovar berliner ATCC 10792,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1557,3377,-,-,-,Welwitschiaceae,-,Gnetopsida,-,-,-,Welwitschiales,-,-,-,Streptophytina,-,-,Welwitschia mirabilis,-,-,-,-,Streptophyta,-,Eukaryota,-,Viridiplantae,-,-,-,-,-,-,-,Gnetidae,-,-,Welwitschia,-,-,-
1558,360107,-,-,-,Campylobacteraceae,-,Epsilonproteobacteria,-,-,-,Campylobacterales,-,-,-,-,-,-,Campylobacter hominis,-,-,-,-,Campylobacterota,Campylobacter hominis ATCC BAA-381,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Campylobacter,-,-,-
1559,441156,pseudomallei group,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Burkholderia pseudomallei,-,-,-,-,Pseudomonadota,Burkholderia pseudomallei 7894,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Burkholderia,-,-,-
1560,469381,-,-,-,Dethiosulfovibrionaceae,-,Synergistia,-,-,-,Synergistales,-,-,-,-,-,-,Dethiosulfovibrio peptidovorans,-,-,-,-,Synergistota,Dethiosulfovibrio peptidovorans DSM 11002,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Dethiosulfovibrio,-,-,-
1561,485915,-,-,-,Desulfohalobiaceae,-,Desulfovibrionia,-,-,-,Desulfovibrionales,-,-,-,-,-,-,Desulfohalobium retbaense,-,-,-,-,Thermodesulfobacteriota,Desulfohalobium retbaense DSM 5692,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Desulfohalobium,-,-,-
1562,441153,pseudomallei group,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Burkholderia pseudomallei,-,-,-,-,Pseudomonadota,Burkholderia pseudomallei NCTC 13177,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Burkholderia,-,-,-
1563,397945,-,-,-,Comamonadaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Acidovorax citrulli,-,-,-,-,Pseudomonadota,Acidovorax citrulli AAC00-1,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Acidovorax,-,-,-
1564,243160,pseudomallei group,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Burkholderia mallei,-,-,-,-,Pseudomonadota,Burkholderia mallei ATCC 23344,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Burkholderia,-,-,-
1565,320373,pseudomallei group,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Burkholderia pseudomallei,-,-,-,-,Pseudomonadota,Burkholderia pseudomallei 668,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Burkholderia,-,-,-
1566,132475,-,-,-,Poxviridae,-,Pokkesviricetes,-,-,-,Chitovirales,-,-,-,-,-,Chordopoxvirinae,Tanapox virus,-,-,-,-,Nucleocytoviricota,-,Viruses,-,Bamfordvirae,-,-,-,-,-,-,-,-,-,-,Yatapoxvirus,-,-,-
1567,413999,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium botulinum,-,-,-,-,Bacillota,Clostridium botulinum A str. ATCC 3502,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
1568,527025,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus thuringiensis,-,-,-,-,Bacillota,Bacillus thuringiensis serovar thuringiensis str. T01001,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1569,342614,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus agalactiae,-,-,-,-,Bacillota,Streptococcus agalactiae 515,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptococcus,-,-,-
1570,498214,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium botulinum,-,-,-,-,Bacillota,Clostridium botulinum A3 str. Loch Maree,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
1571,441157,pseudomallei group,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Burkholderia thailandensis,-,-,-,-,Pseudomonadota,Burkholderia thailandensis MSMB43,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Burkholderia,-,-,-
1572,211110,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus agalactiae,-,-,-,-,Bacillota,Streptococcus agalactiae NEM316,Bacteria,-,-,-,-,-,-,-,-,Streptococcus agalactiae serogroup III,-,-,-,Streptococcus,-,-,-
1573,526968,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus cereus,-,-,-,-,Bacillota,Bacillus cereus R309803,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1574,519441,-,-,-,Leptotrichiaceae,-,Fusobacteriia,-,-,-,Fusobacteriales,-,-,-,-,-,-,Streptobacillus moniliformis,-,-,-,-,Fusobacteriota,Streptobacillus moniliformis DSM 12112,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptobacillus,-,-,-
1575,469606,-,-,-,Fusobacteriaceae,-,Fusobacteriia,-,-,-,Fusobacteriales,-,-,-,-,-,-,Fusobacterium vincentii,-,-,-,-,Fusobacteriota,Fusobacterium vincentii 4_1_13,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Fusobacterium,-,-,-
1576,360111,-,-,-,Campylobacteraceae,-,Epsilonproteobacteria,-,-,-,Campylobacterales,-,-,-,-,-,-,Campylobacter jejuni,-,-,-,-,Campylobacterota,Campylobacter jejuni subsp. jejuni CF93-6,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Campylobacter,-,-,Campylobacter jejuni subsp. jejuni
1577,222523,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus cereus,-,-,-,-,Bacillota,Bacillus cereus ATCC 10987,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1578,331112,-,-,-,Enterobacteriaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Escherichia coli,-,-,-,-,Pseudomonadota,Escherichia coli HS,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Escherichia,-,-,-
1579,426430,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus str. Newman,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
1580,469616,-,-,-,Fusobacteriaceae,-,Fusobacteriia,-,-,-,Fusobacteriales,-,-,-,-,-,-,Fusobacterium mortiferum,-,-,-,-,Fusobacteriota,Fusobacterium mortiferum ATCC 9817,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Fusobacterium,-,-,-
1581,286636,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus pyogenes,-,-,-,-,Bacillota,Streptococcus pyogenes MGAS10394,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptococcus,Streptococcus pyogenes serotype M6,-,-
1582,498213,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium botulinum,-,-,-,-,Bacillota,Clostridium botulinum B1,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
1583,243272,-,-,-,Metamycoplasmataceae,-,-,-,-,-,Mycoplasmoidales,-,-,-,-,-,-,Metamycoplasma arthritidis,-,-,-,-,Mycoplasmatota,Metamycoplasma arthritidis 158L3-1,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Metamycoplasma,-,-,-
1584,394503,-,-,-,Oscillospiraceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Ruminiclostridium cellulolyticum,-,-,-,-,Bacillota,Ruminiclostridium cellulolyticum H10,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Ruminiclostridium,-,-,-
1585,351746,Pseudomonas putida group,-,-,Pseudomonadaceae,-,Gammaproteobacteria,-,-,-,Pseudomonadales,-,-,-,-,-,-,Pseudomonas putida,-,-,-,-,Pseudomonadota,Pseudomonas putida F1,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Pseudomonas,-,-,-
1586,518634,-,-,-,Bifidobacteriaceae,-,Actinomycetes,-,-,-,Bifidobacteriales,-,-,-,-,-,-,Bifidobacterium breve,-,-,-,-,Actinomycetota,Bifidobacterium breve DSM 20213 = JCM 1192,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bifidobacterium,-,-,-
1587,526982,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus cereus,-,-,-,-,Bacillota,Bacillus cereus Rock1-15,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1588,226900,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus cereus,-,-,-,-,Bacillota,Bacillus cereus ATCC 14579,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1589,391735,-,-,-,Comamonadaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Verminephrobacter eiseniae,-,-,-,-,Pseudomonadota,Verminephrobacter eiseniae EF01-2,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Verminephrobacter,-,-,-
1590,207949,-,-,-,Oceanospirillaceae,-,Gammaproteobacteria,-,-,-,Oceanospirillales,-,-,-,-,-,-,Bermanella marisrubri,-,-,-,-,Pseudomonadota,-,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bermanella,-,-,-
1591,553973,-,-,-,Lachnospiraceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,[Clostridium] hylemonae,-,-,-,-,Bacillota,[Clostridium] hylemonae DSM 15053,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Lachnoclostridium,-,-,-
1592,471874,-,-,-,Morganellaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Providencia stuartii,-,-,-,-,Pseudomonadota,Providencia stuartii ATCC 25827,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Providencia,-,-,-
1593,441770,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium botulinum,-,-,-,-,Bacillota,Clostridium botulinum A str. ATCC 19397,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
1594,393595,-,-,-,Alcanivoracaceae,-,Gammaproteobacteria,-,-,-,Oceanospirillales,-,-,-,-,-,-,Alcanivorax borkumensis,-,-,-,-,Pseudomonadota,Alcanivorax borkumensis SK2,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Alcanivorax,-,-,-
1595,441165,pseudomallei group,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Burkholderia thailandensis,-,-,-,-,Pseudomonadota,Burkholderia thailandensis TXDOH,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Burkholderia,-,-,-
1596,205921,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus agalactiae,-,-,-,-,Bacillota,Streptococcus agalactiae A909,Bacteria,-,-,-,-,-,-,-,-,Streptococcus agalactiae serogroup Ia,-,-,-,Streptococcus,-,-,-
1597,342615,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus agalactiae,-,-,-,-,Bacillota,Streptococcus agalactiae H36B,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptococcus,-,-,-
1598,502347,-,-,-,Enterobacteriaceae,-,Gammaproteobacteria,-,-,-,Enterobacterales,-,-,-,-,-,-,Escherichia albertii,-,-,-,-,Pseudomonadota,Escherichia albertii TW07627,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Escherichia,-,-,-
1599,359787,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus JH1,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
1600,370551,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus pyogenes,-,-,-,-,Bacillota,Streptococcus pyogenes MGAS9429,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptococcus,Streptococcus pyogenes serotype M12,-,-
1601,451757,-,-,-,Clostridiaceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Clostridium perfringens,-,-,-,-,Bacillota,Clostridium perfringens NCTC 8239,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Clostridium,-,-,-
1602,411459,-,-,-,Lachnospiraceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Blautia obeum,-,-,-,-,Bacillota,Blautia obeum ATCC 29174,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Blautia,-,-,-
1603,451708,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus cereus,-,-,-,-,Bacillota,Bacillus cereus H3081.97,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1604,445972,-,-,-,Oscillospiraceae,-,Clostridia,-,-,-,Eubacteriales,-,-,-,-,-,-,Anaerotruncus colihominis,-,-,-,-,Bacillota,Anaerotruncus colihominis DSM 17241,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Anaerotruncus,-,-,-
1605,320390,pseudomallei group,-,-,Burkholderiaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Burkholderia mallei,-,-,-,-,Pseudomonadota,Burkholderia mallei GB8 horse 4,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Burkholderia,-,-,-
1606,548475,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus TCH70,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
1607,535289,-,-,-,Comamonadaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,[Acidovorax] ebreus,-,-,-,-,Pseudomonadota,[Acidovorax] ebreus TPSY,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Diaphorobacter,-,-,-
1608,573060,-,-,-,Comamonadaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Acidovorax delafieldii,-,-,-,-,Pseudomonadota,Acidovorax delafieldii 2AN,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Acidovorax,-,-,-
1609,527021,Bacillus cereus group,-,-,Bacillaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Bacillus thuringiensis,-,-,-,-,Bacillota,Bacillus thuringiensis Bt407,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Bacillus,-,-,-
1610,93061,-,-,-,Staphylococcaceae,-,Bacilli,-,-,-,Bacillales,-,-,-,-,-,-,Staphylococcus aureus,-,-,-,-,Bacillota,Staphylococcus aureus subsp. aureus NCTC 8325,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Staphylococcus,-,-,-
1611,471876,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus pyogenes,-,-,-,-,Bacillota,Streptococcus pyogenes NZ131,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptococcus,Streptococcus pyogenes serotype M49,-,-
1612,543728,-,-,-,Comamonadaceae,-,Betaproteobacteria,-,-,-,Burkholderiales,-,-,-,-,-,-,Variovorax paradoxus,-,-,-,-,Pseudomonadota,Variovorax paradoxus S110,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Variovorax,-,-,-
1613,208435,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus agalactiae,-,-,-,-,Bacillota,Streptococcus agalactiae 2603V/R,Bacteria,-,-,-,-,-,-,-,-,Streptococcus agalactiae serogroup V,-,-,-,Streptococcus,-,-,-
1614,370553,-,-,-,Streptococcaceae,-,Bacilli,-,-,-,Lactobacillales,-,-,-,-,-,-,Streptococcus pyogenes,-,-,-,-,Bacillota,Streptococcus pyogenes MGAS2096,Bacteria,-,-,-,-,-,-,-,-,-,-,-,-,Streptococcus,Streptococcus pyogenes serotype M12,-,-
